Supplier_ID;Product_Category;Month;Order Value USD;Performance_Quality_Score;Financial_Risk_Score_Quarterly;Nachhaltigkeitsscore;Standards Risks_Score;Risikoscore Political
SYN_6;Food;2023-09; 93 343,37 ;0,154882017;0,504667081;0,4013;0,2;0,45950501
SYN_6;Food;2023-11; 37 269,74 ;0,136779081;0,55760114;0,4013;0,2;0,53975639
SYN_6;Machinery;2023-05; 58 497,35 ;0,077614858;0,492959375;0,4145;0,3;0,60615315
SYN_6;Pharma;2023-02; 10 648,29 ;0,474828935;0,563271034;0,3618;0,3;0,35011977
SYN_6;Pharma;2023-03; 71 642,31 ;0,253633079;0,563271034;0,3618;0,3;0,4592466
SYN_6;Pharma;2023-08; 9 395,82 ;0,06686217;0,504667081;0,3618;0,3;0,47062806
SYN_6;Pharma;2023-12; 34 637,30 ;0,287683284;0,55760114;0,3618;0,3;0,51505165
SYN_6;Textiles;2023-02; 2 035,28 ;0,44907869;0,563271034;0,3882;0,2;0,35011977
SYN_6;Textiles;2023-04; 13 698,09 ;0,05742913;0,492959375;0,3882;0,2;0,56031868
SYN_6;Textiles;2023-07; 4 556,66 ;0,485796676;0,504667081;0,3882;0,2;0,60629882
SYN_6;Textiles;2023-08; 47 246,21 ;0,477138136;0,504667081;0,3882;0,2;0,47062806
SYN_6;Textiles;2023-10; 117 943,47 ;0,290527312;0,55760114;0,3882;0,2;0,42817427
SYN_6;Textiles;2023-12; 3 331,39 ;0,162805474;0,55760114;0,3882;0,2;0,51505165
SYN_60;Electronics;2023-04; 37 722,15 ;0,54657869;0,701494094;0,375;0,2;0,56031868
SYN_60;Electronics;2023-05; 54 721,64 ;0,45490958;0,701494094;0,375;0,2;0,60615315
SYN_60;Electronics;2023-07; 20 616,99 ;0,127223851;0,624666632;0,375;0,2;0,60629882
SYN_60;Electronics;2023-09; 45 890,79 ;0,126588465;0,624666632;0,375;0,2;0,45950501
SYN_60;Electronics;2023-11; 3 183,95 ;0,413951613;0,694278222;0,375;0,2;0,53975639
SYN_60;Electronics;2023-12; 207 973,87 ;0,479768487;0,694278222;0,375;0,2;0,51505165
SYN_60;Food;2023-04; 66 949,48 ;0,409208211;0,701494094;0,4013;0,2;0,56031868
SYN_60;Food;2023-05; 38 536,89 ;0,331761108;0,701494094;0,4013;0,2;0,60615315
SYN_60;Food;2023-08; 36 448,97 ;0,648387097;0,624666632;0,4013;0,2;0,47062806
SYN_60;Food;2023-12; 46 101,07 ;0,236999022;0,694278222;0,4013;0,2;0,51505165
SYN_60;Machinery;2023-01; 17 042,37 ;0,612707722;0,725748714;0,4145;0,3;0,34574577
SYN_60;Machinery;2023-03; 43 481,97 ;0,456280547;0,725748714;0,4145;0,3;0,4592466
SYN_60;Machinery;2023-06; 21 130,85 ;0,577297165;0,701494094;0,4145;0,3;0,57250529
SYN_60;Machinery;2023-08; 41 258,30 ;0,571529814;0,624666632;0,4145;0,3;0,47062806
SYN_60;Machinery;2023-10; 21 483,49 ;0,19173998;0,694278222;0,4145;0,3;0,42817427
SYN_60;Machinery;2023-11; 11 962,49 ;0,626735093;0,694278222;0,4145;0,3;0,53975639
SYN_60;Pharma;2023-02; 8 322,37 ;0,109408602;0,725748714;0,3618;0,3;0,35011977
SYN_60;Pharma;2023-10; 3 733,16 ;0,43785435;0,694278222;0,3618;0,3;0,42817427
SYN_60;Pharma;2023-12; 33 120,80 ;0,53902737;0,694278222;0,3618;0,3;0,51505165
SYN_60;Textiles;2023-02; 14 563,24 ;0,188653738;0,725748714;0,3882;0,2;0,35011977
SYN_60;Textiles;2023-05; 21 622,37 ;0,726918377;0,701494094;0,3882;0,2;0,60615315
SYN_61;Electronics;2023-05; 37 604,18 ;0,543646139;0,33770759;0,35;0;15,0878466
SYN_61;Electronics;2023-06; 28 749,96 ;0,154301075;0,33770759;0,35;0;15,8296113
SYN_61;Food;2023-02; 39 114,00 ;0,218768328;0,294093464;0,3676;0;3,06203568
SYN_61;Food;2023-08; 45 241,48 ;0,322622457;0,326217763;0,3676;0;23,2739316
SYN_61;Food;2023-09; 96 104,35 ;0,16365263;0,326217763;0,3676;0;22,0880164
SYN_61;Food;2023-11; 37 148,81 ;0,484042033;0,334831135;0,3676;0;23,8354481
SYN_61;Machinery;2023-06; 7 338,37 ;0,052761486;0,33770759;0,3983;0;15,8296113
SYN_61;Machinery;2023-12; 89 436,46 ;0,027419355;0,334831135;0,3983;0;21,4035561
SYN_61;Pharma;2023-02; 11 256,02 ;0,474535679;0,294093464;0,2974;0;3,06203568
SYN_61;Pharma;2023-03; 17 793,73 ;0,658602151;0,294093464;0,2974;0;7,09330345
SYN_61;Pharma;2023-05; 41 659,29 ;0,497385142;0,33770759;0,2974;0;15,0878466
SYN_61;Pharma;2023-08; 3 333,45 ;0,59127566;0,326217763;0,2974;0;23,2739316
SYN_61;Pharma;2023-12; 244 868,50 ;0,22269212;0,334831135;0,2974;0;21,4035561
SYN_61;Textiles;2023-02; 2 592,34 ;0,244477028;0,294093464;0,4135;0;3,06203568
SYN_61;Textiles;2023-06; 107 857,00 ;0,084799609;0,33770759;0,4135;0;15,8296113
SYN_61;Textiles;2023-07; 16 105,72 ;0,0676116;0,326217763;0,4135;0;20,331262
SYN_61;Textiles;2023-10; 71 731,60 ;0,20650782;0,334831135;0,4135;0;22,7623215
SYN_62;Electronics;2023-05; 36 368,53 ;0,141055718;0,40631252;0,288;0;0,49656506
SYN_62;Electronics;2023-08; 41 046,38 ;0,2214565;0,409901775;0,288;0;0,48615589
SYN_62;Electronics;2023-09; 77 159,57 ;0,371845064;0,409901775;0,288;0;0,50830088
SYN_62;Electronics;2023-10; 77 720,91 ;0,251410336;0,423373893;0,288;0;0,57175634
SYN_62;Electronics;2023-11; 55 145,74 ;0,361737537;0,423373893;0,288;0;0,59073233
SYN_62;Food;2023-02; 9 006,36 ;0,002443793;0,418540157;0,2754;0;0,22408182
SYN_62;Food;2023-05; 43 587,00 ;0,396893939;0,40631252;0,2754;0;0,49656506
SYN_62;Food;2023-10; 6 064,72 ;0,487170088;0,423373893;0,2754;0;0,57175634
SYN_62;Machinery;2023-03; 81 921,64 ;0,301338518;0,418540157;0,3103;0;0,31209306
SYN_62;Machinery;2023-08; 15 192,45 ;0,47416911;0,409901775;0,3103;0;0,48615589
SYN_62;Machinery;2023-09; 32 725,34 ;0,570674487;0,409901775;0,3103;0;0,50830088
SYN_62;Pharma;2023-03; 37 763,54 ;0,183284457;0,418540157;0,2532;0;0,31209306
SYN_62;Pharma;2023-04; 36 741,13 ;0,178347996;0,40631252;0,2532;0;0,45041658
SYN_62;Pharma;2023-06; 103 230,77 ;0,253286823;0,40631252;0,2532;0;0,31698709
SYN_62;Pharma;2023-11; 4 808,54 ;0,426251146;0,423373893;0,2532;0;0,59073233
SYN_62;Textiles;2023-03; 65 025,02 ;0,34063783;0,418540157;0,3321;0;0,31209306
SYN_62;Textiles;2023-06; 20 833,28 ;0,125562072;0,40631252;0,3321;0;0,31698709
SYN_62;Textiles;2023-10; 37 003,59 ;0,632626798;0,423373893;0,3321;0;0,57175634
SYN_62;Textiles;2023-11; 20 318,57 ;0,630351906;0,423373893;0,3321;0;0,59073233
SYN_63;Electronics;2023-01; 90 680,38 ;0,406717986;0,503398323;0,375;0,5;0,34574577
SYN_63;Electronics;2023-04; 90 690,21 ;0,198622687;0,505506609;0,375;0,5;0,56031868
SYN_63;Electronics;2023-06; 197 651,40 ;0,395511707;0,505506609;0,375;0,5;0,57250529
SYN_63;Electronics;2023-08; 2 395,58 ;0,260816227;0,5381762;0,375;0,5;0,47062806
SYN_63;Electronics;2023-09; 5 360,53 ;0,464345064;0,5381762;0,375;0,5;0,45950501
SYN_63;Food;2023-10; 299 688,29 ;0,225674998;0,481049642;0,4013;0,4;0,42817427
SYN_63;Food;2023-11; 3 148,30 ;0,524902248;0,481049642;0,4013;0,4;0,53975639
SYN_63;Machinery;2023-07; 24 367,41 ;0,475439883;0,5381762;0,4145;0,7;0,60629882
SYN_63;Machinery;2023-10; 20 983,31 ;0,362226121;0,481049642;0,4145;0,7;0,42817427
SYN_63;Machinery;2023-12; 10 219,30 ;0,296341642;0,481049642;0,4145;0,7;0,51505165
SYN_63;Pharma;2023-04; 30 123,82 ;0,392380254;0,505506609;0,3618;0,6;0,56031868
SYN_63;Pharma;2023-09; 39 713,22 ;0,82311828;0,5381762;0,3618;0,6;0,45950501
SYN_63;Pharma;2023-11; 69 118,21 ;0,6207087;0,481049642;0,3618;0,6;0,53975639
SYN_63;Textiles;2023-02; 75 658,28 ;0,095290811;0,503398323;0,3882;0,6;0,35011977
SYN_63;Textiles;2023-03; 1 113,79 ;0,096285435;0,503398323;0,3882;0,6;0,4592466
SYN_64;Electronics;2023-05; 7 961,93 ;0,181727761;0,427775282;0,2686;1;0,4550968
SYN_64;Electronics;2023-10; 95 635,29 ;0,084184562;0,400198409;0,2686;1;0,40597048
SYN_64;Electronics;2023-11; 73 015,10 ;0,225704549;0,400198409;0,2686;1;0,47747267
SYN_64;Food;2023-06; 6 944,28 ;0,369557674;0,427775282;0,2835;1;0,36560856
SYN_64;Food;2023-09; 26 711,90 ;0,239345064;0,39198456;0,2835;1;0,51013669
SYN_64;Food;2023-10; 31 138,36 ;0,377354083;0,400198409;0,2835;1;0,40597048
SYN_64;Food;2023-11; 12 354,08 ;0,47842131;0,400198409;0,2835;1;0,47747267
SYN_64;Machinery;2023-07; 5 542,26 ;0,120625611;0,39198456;0,2794;1;0,35450841
SYN_64;Machinery;2023-10; 46 943,39 ;0,183040078;0,400198409;0,2794;1;0,40597048
SYN_64;Machinery;2023-11; 31 178,23 ;0,196676442;0,400198409;0,2794;1;0,47747267
SYN_64;Pharma;2023-07; 79 107,18 ;0,177434018;0,39198456;0,2369;1;0,35450841
SYN_64;Pharma;2023-08; 31 542,61 ;0,37266129;0,39198456;0,2369;1;0,35387439
SYN_64;Pharma;2023-09; 32 159,09 ;0,114907136;0,39198456;0,2369;1;0,51013669
SYN_64;Pharma;2023-11; 1 179,10 ;0,186608016;0,400198409;0,2369;1;0,47747267
SYN_64;Textiles;2023-02; 32 364,71 ;0,18976784;0,426861859;0,3224;1;0,48219328
SYN_64;Textiles;2023-03; 66 840,46 ;0,375087977;0,426861859;0,3224;1;0,56877978
SYN_64;Textiles;2023-04; 2 089,39 ;0,195029326;0,427775282;0,3224;1;0,6236718
SYN_64;Textiles;2023-07; 28 785,82 ;0,372407136;0,39198456;0,3224;1;0,35450841
SYN_64;Textiles;2023-10; 37 009,83 ;0,449999792;0,400198409;0,3224;1;0,40597048
SYN_65;Electronics;2023-07; 8 376,34 ;0,19457478;0,428604369;0,2686;0;0,35450841
SYN_65;Electronics;2023-08; 76 564,38 ;0,344575149;0,428604369;0,2686;0;0,35387439
SYN_65;Electronics;2023-09; 91 854,79 ;0,397319159;0,428604369;0,2686;0;0,51013669
SYN_65;Electronics;2023-10; 12 828,10 ;0,070576735;0,438968966;0,2686;0;0,40597048
SYN_65;Electronics;2023-12; 72 252,21 ;0,177077224;0,438968966;0,2686;0;0,45762916
SYN_65;Food;2023-07; 6 824,65 ;0,728641251;0,428604369;0,2835;0;0,35450841
SYN_65;Food;2023-10; 62 453,24 ;0,547294721;0,438968966;0,2835;0;0,40597048
SYN_65;Food;2023-11; 30 136,71 ;0,560068426;0,438968966;0,2835;0;0,47747267
SYN_65;Machinery;2023-02; 35 759,74 ;0,458172043;0,474563627;0,2794;0;0,48219328
SYN_65;Machinery;2023-03; 132 683,34 ;0,192888511;0,474563627;0,2794;0;0,56877978
SYN_65;Machinery;2023-04; 48 011,02 ;0,032160313;0,45836035;0,2794;0;0,6236718
SYN_65;Machinery;2023-05; 11 150,44 ;0,609726295;0,45836035;0,2794;0;0,4550968
SYN_65;Machinery;2023-12; 78 487,71 ;0,313333333;0,438968966;0,2794;0;0,45762916
SYN_65;Pharma;2023-03; 21 992,13 ;0,124389052;0,474563627;0,2369;0;0,56877978
SYN_65;Pharma;2023-04; 25 399,02 ;0,031158358;0,45836035;0,2369;0;0,6236718
SYN_65;Pharma;2023-12; 17 830,16 ;0,054056696;0,438968966;0,2369;0;0,45762916
SYN_65;Textiles;2023-01; 22 377,66 ;0,110068426;0,474563627;0,3224;0;0,54072087
SYN_65;Textiles;2023-03; 39 510,25 ;0,109042033;0,474563627;0,3224;0;0,56877978
SYN_65;Textiles;2023-08; 201 260,55 ;0,276297529;0,428604369;0,3224;0;0,35387439
SYN_66;Electronics;2023-03; 59 006,70 ;0,16611274;0,398123662;0,2862;0,5;0,47604927
SYN_66;Electronics;2023-04; 27 882,33 ;0,202785924;0,39890177;0,2862;0,5;0,40007626
SYN_66;Electronics;2023-05; 786,88 ;0,696434506;0,39890177;0,2862;0,5;0,42262169
SYN_66;Electronics;2023-06; 67 683,61 ;0,074046921;0,39890177;0,2862;0,5;0,3516715
SYN_66;Electronics;2023-07; 57 687,72 ;0,486884164;0,356915702;0,2862;0,5;0,37775133
SYN_66;Electronics;2023-09; 7 845,60 ;0,191935484;0,356915702;0,2862;0,5;0,41456793
SYN_66;Electronics;2023-12; 40 359,43 ;0,171358749;0,414581516;0,2862;0,5;0,50061341
SYN_66;Food;2023-07; 11 637,75 ;0,464956012;0,356915702;0,2915;0,4;0,37775133
SYN_66;Food;2023-08; 39 909,97 ;0,154985337;0,356915702;0,2915;0,4;0,35693505
SYN_66;Food;2023-12; 8 740,04 ;0,158406647;0,414581516;0,2915;0,4;0,50061341
SYN_66;Machinery;2023-03; 16 448,40 ;0,166202346;0,398123662;0,2968;0,7;0,47604927
SYN_66;Machinery;2023-04; 12 702,39 ;0,053714565;0,39890177;0,2968;0,7;0,40007626
SYN_66;Machinery;2023-05; 178 454,64 ;0,292647146;0,39890177;0,2968;0,7;0,42262169
SYN_66;Machinery;2023-06; 9 653,81 ;0,058064516;0,39890177;0,2968;0,7;0,3516715
SYN_66;Pharma;2023-09; 66 460,53 ;0,107394917;0,356915702;0,2565;0,6;0,41456793
SYN_66;Pharma;2023-11; 38 150,18 ;0,203641251;0,414581516;0,2565;0,6;0,45256451
SYN_66;Textiles;2023-01; 14 486,56 ;0,326148583;0,398123662;0,3344;0,6;0,26917885
SYN_66;Textiles;2023-06; 24 648,35 ;0,156793744;0,39890177;0,3344;0,6;0,3516715
SYN_66;Textiles;2023-07; 34 215,93 ;0,658162268;0,356915702;0,3344;0,6;0,37775133
SYN_66;Textiles;2023-10; 12 641,27 ;0,599462366;0,414581516;0,3344;0,6;0,44253673
SYN_67;Electronics;2023-05; 2 492,52 ;0,502859238;0,558096866;0,6628;0,2;0,3890917
SYN_67;Electronics;2023-06; 205 164,35 ;0,280690795;0,558096866;0,6628;0,2;0,35446782
SYN_67;Electronics;2023-09; 8 253,67 ;0,244183773;0,497494298;0,6628;0,2;0,53566328
SYN_67;Electronics;2023-12; 26 657,32 ;0,133968719;0,464975945;0,6628;0,2;0,60394445
SYN_67;Food;2023-01; 141 186,72 ;0,671703909;0,470797188;0,6488;0,2;0,49695702
SYN_67;Food;2023-12; 8 403,74 ;0,159579668;0,464975945;0,6488;0,2;0,60394445
SYN_67;Machinery;2023-05; 70 402,41 ;0,16042522;0,558096866;0,743;0,3;0,3890917
SYN_67;Machinery;2023-07; 4 176,31 ;0,32137089;0,497494298;0,743;0,3;0,5627309
SYN_67;Machinery;2023-10; 19 389,84 ;0,127321603;0,464975945;0,743;0,3;0,67873961
SYN_67;Pharma;2023-09; 33 689,11 ;0,102981427;0,497494298;0,6013;0,3;0,53566328
SYN_67;Pharma;2023-11; 76 855,54 ;0,602321603;0,464975945;0,6013;0,3;0,54955598
SYN_67;Textiles;2023-01; 13,93 ;0,120772239;0,470797188;0,7113;0,2;0,49695702
SYN_67;Textiles;2023-03; 81 543,54 ;0,06886608;0,470797188;0,7113;0,2;0,48516614
SYN_67;Textiles;2023-04; 4 261,11 ;0,476588465;0,558096866;0,7113;0,2;0,36314411
SYN_67;Textiles;2023-06; 43 332,32 ;0,421380743;0,558096866;0,7113;0,2;0,35446782
SYN_67;Textiles;2023-07; 33 525,53 ;0,63042522;0,497494298;0,7113;0,2;0,5627309
SYN_67;Textiles;2023-08; 43 933,21 ;0,752331378;0,497494298;0,7113;0,2;0,64148829
SYN_67;Textiles;2023-09; 67 338,08 ;0,332297165;0,497494298;0,7113;0,2;0,53566328
SYN_68;Electronics;2023-02; 92 227,80 ;0,2760826;0,392298712;0,375;0,5;0,35011977
SYN_68;Electronics;2023-05; 122 405,84 ;0,457070498;0,359269559;0,375;0,5;0,60615315
SYN_68;Electronics;2023-07; 30 264,08 ;0,208162268;0,374255847;0,375;0,5;0,60629882
SYN_68;Electronics;2023-08; 4 021,68 ;0,171847507;0,374255847;0,375;0,5;0,47062806
SYN_68;Electronics;2023-10; 57 561,30 ;0,33292522;0,372783211;0,375;0,5;0,42817427
SYN_68;Food;2023-03; 78 184,49 ;0,390442326;0,392298712;0,4013;0,4;0,4592466
SYN_68;Food;2023-05; 33 812,45 ;0,295071826;0,359269559;0,4013;0,4;0,60615315
SYN_68;Machinery;2023-01; 70 878,29 ;0,751918377;0,392298712;0,4145;0,7;0,34574577
SYN_68;Machinery;2023-05; 40 558,95 ;0,231231672;0,359269559;0,4145;0,7;0,60615315
SYN_68;Machinery;2023-08; 12 734,82 ;0,767350929;0,374255847;0,4145;0,7;0,47062806
SYN_68;Pharma;2023-04; 90 382,62 ;0,012284132;0,359269559;0,3618;0,6;0,56031868
SYN_68;Pharma;2023-09; 46 336,98 ;0,446014174;0,374255847;0,3618;0,6;0,45950501
SYN_68;Textiles;2023-03; 47 550,51 ;0,025513196;0,392298712;0,3882;0,6;0,4592466
SYN_68;Textiles;2023-04; 24 751,84 ;0,345950635;0,359269559;0,3882;0,6;0,56031868
SYN_68;Textiles;2023-09; 145 778,54 ;0,256533214;0,374255847;0,3882;0,6;0,45950501
SYN_68;Textiles;2023-10; 82 447,64 ;0,09469697;0,372783211;0,3882;0,6;0,42817427
SYN_68;Textiles;2023-12; 31 243,42 ;0,160410557;0,372783211;0,3882;0,6;0,51505165
SYN_69;Electronics;2023-05; 111 657,27 ;0,303968172;0,419021859;0,5814;0,2;0,3208988
SYN_69;Electronics;2023-06; 48 936,06 ;0,143955686;0,419021859;0,5814;0,2;0,33780745
SYN_69;Electronics;2023-09; 153 004,01 ;0,131665986;0,375368186;0,5814;0,2;0,30870431
SYN_69;Electronics;2023-10; 92 081,23 ;0,434945248;0,403773718;0,5814;0,2;0,44467006
SYN_69;Electronics;2023-11; 57 820,42 ;0,366045943;0,403773718;0,5814;0,2;0,48214795
SYN_69;Food;2023-02; 8 464,69 ;0,4028348;0,369884955;0,5467;0,2;0,42104489
SYN_69;Food;2023-05; 45 606,86 ;0,531999022;0,419021859;0,5467;0,2;0,3208988
SYN_69;Machinery;2023-03; 51 042,47 ;0,453167155;0,369884955;0,6041;0,3;0,45920672
SYN_69;Machinery;2023-04; 86 740,71 ;0,377313301;0,419021859;0,6041;0,3;0,42727946
SYN_69;Machinery;2023-05; 41 475,90 ;0,098338221;0,419021859;0,6041;0,3;0,3208988
SYN_69;Machinery;2023-06; 65 085,31 ;0,48585044;0,419021859;0,6041;0,3;0,33780745
SYN_69;Machinery;2023-07; 40 230,42 ;0,219599218;0,375368186;0,6041;0,3;0,28417623
SYN_69;Machinery;2023-08; 16 360,28 ;0,423289345;0,375368186;0,6041;0,3;0,26980429
SYN_69;Machinery;2023-09; 31 607,36 ;0,598900293;0,375368186;0,6041;0,3;0,30870431
SYN_69;Pharma;2023-04; 35 587,28 ;0,553445748;0,419021859;0,5533;0,3;0,42727946
SYN_69;Pharma;2023-08; 38 660,00 ;0,486107038;0,375368186;0,5533;0,3;0,26980429
SYN_69;Pharma;2023-12; 1 458,50 ;0,145307918;0,403773718;0,5533;0,3;0,44093036
SYN_69;Textiles;2023-03; 31 285,08 ;0,011827957;0,369884955;0,6076;0,2;0,45920672
SYN_69;Textiles;2023-10; 11 554,38 ;0,550635386;0,403773718;0,6076;0,2;0,44467006
SYN_7;Electronics;2023-06; 93 392,39 ;0,283455471;0,289161807;0,375;0,5;0,57250529
SYN_7;Electronics;2023-09; 44 256,91 ;0,509115347;0,264132572;0,375;0,5;0,45950501
SYN_7;Food;2023-03; 2 113,49 ;0,029912023;0,250707539;0,4013;0,4;0,4592466
SYN_7;Food;2023-10; 90 473,31 ;0,442089443;0,287632638;0,4013;0,4;0,42817427
SYN_7;Machinery;2023-01; 126 874,62 ;0,411801509;0,250707539;0,4145;0,7;0,34574577
SYN_7;Machinery;2023-05; 21 241,54 ;0,191495601;0,289161807;0,4145;0,7;0,60615315
SYN_7;Machinery;2023-06; 84 531,76 ;0,155701369;0,289161807;0,4145;0,7;0,57250529
SYN_7;Machinery;2023-07; 75 806,93 ;0,216520039;0,264132572;0,4145;0,7;0,60629882
SYN_7;Machinery;2023-09; 33 223,37 ;0,08572825;0,264132572;0,4145;0,7;0,45950501
SYN_7;Machinery;2023-10; 3,18 ;0,019843597;0,287632638;0,4145;0,7;0,42817427
SYN_7;Pharma;2023-03; 35 612,51 ;0,002541544;0,250707539;0,3618;0,6;0,4592466
SYN_7;Pharma;2023-11; 32 388,00 ;0,601197458;0,287632638;0,3618;0,6;0,53975639
SYN_7;Textiles;2023-01; 184 301,18 ;0,14947217;0,250707539;0,3882;0,6;0,34574577
SYN_7;Textiles;2023-02; 21 796,23 ;0,506085044;0,250707539;0,3882;0,6;0,35011977
SYN_7;Textiles;2023-04; 60 107,64 ;0,154252199;0,289161807;0,3882;0,6;0,56031868
SYN_7;Textiles;2023-05; 72 649,21 ;0,55523216;0,289161807;0,3882;0,6;0,60615315
SYN_7;Textiles;2023-08; 10 343,98 ;0,228428641;0,264132572;0,3882;0,6;0,47062806
SYN_7;Textiles;2023-12; 43 962,61 ;0,481085044;0,287632638;0,3882;0,6;0,51505165
SYN_70;Electronics;2023-03; 15 384,78 ;0,338406647;0,435248228;0,375;0;0,4592466
SYN_70;Food;2023-04; 47 563,34 ;0,515714303;0,450107021;0,4013;0;0,56031868
SYN_70;Food;2023-07; 38 211,89 ;0,085581623;0,518006381;0,4013;0;0,60629882
SYN_70;Food;2023-08; 11 538,26 ;0,537211534;0,518006381;0,4013;0;0,47062806
SYN_70;Food;2023-09; 28 049,54 ;0,03773216;0,518006381;0,4013;0;0,45950501
SYN_70;Food;2023-12; 67 531,58 ;0,083675464;0,464129457;0,4013;0;0,51505165
SYN_70;Machinery;2023-10; 61 168,72 ;0,078453842;0,464129457;0,4145;0;0,42817427
SYN_70;Machinery;2023-11; 80 846,33 ;0,477062561;0,464129457;0,4145;0;0,53975639
SYN_70;Machinery;2023-12; 64 616,92 ;0,165640274;0,464129457;0,4145;0;0,51505165
SYN_70;Pharma;2023-04; 76 527,72 ;0,565554296;0,450107021;0,3618;0;0,56031868
SYN_70;Pharma;2023-05; 35 362,41 ;0,539516129;0,450107021;0,3618;0;0,60615315
SYN_70;Pharma;2023-06; 39 242,16 ;0,471089932;0,450107021;0,3618;0;0,57250529
SYN_70;Pharma;2023-08; 46 454,68 ;0,176588465;0,518006381;0,3618;0;0,47062806
SYN_70;Textiles;2023-02; 35 155,37 ;0,287806556;0,435248228;0,3882;0;0,35011977
SYN_70;Textiles;2023-03; 30 675,56 ;0,22888563;0,435248228;0,3882;0;0,4592466
SYN_70;Textiles;2023-09; 107 645,24 ;0,162213395;0,518006381;0,3882;0;0,45950501
SYN_71;Electronics;2023-01; 108 127,76 ;0,127122001;0,492409627;0,5814;1;0,62890166
SYN_71;Electronics;2023-03; 45 549,75 ;0,254472141;0,492409627;0,5814;1;0,45920672
SYN_71;Electronics;2023-06; 64 351,23 ;0,47538765;0,441965196;0,5814;1;0,33780745
SYN_71;Electronics;2023-08; 75 239,32 ;0,433096285;0,468940851;0,5814;1;0,26980429
SYN_71;Electronics;2023-10; 66 379,72 ;0,320794233;0,514691304;0,5814;1;0,44467006
SYN_71;Food;2023-01; 14 668,79 ;0,635410557;0,492409627;0,5467;1;0,62890166
SYN_71;Food;2023-02; 3 157,05 ;0,069648094;0,492409627;0,5467;1;0,42104489
SYN_71;Food;2023-03; 43 485,17 ;0,497678397;0,492409627;0,5467;1;0,45920672
SYN_71;Food;2023-05; 8 427,44 ;0,438438416;0,441965196;0,5467;1;0,3208988
SYN_71;Machinery;2023-03; 40 160,22 ;0,049560117;0,492409627;0,6041;1;0,45920672
SYN_71;Pharma;2023-03; 27 596,94 ;0,551221896;0,492409627;0,5533;1;0,45920672
SYN_71;Pharma;2023-04; 40 716,03 ;0,28304741;0,441965196;0,5533;1;0,42727946
SYN_71;Pharma;2023-07; 23 689,42 ;0,400862485;0,468940851;0,5533;1;0,28417623
SYN_71;Pharma;2023-10; 54 155,14 ;0,194613881;0,514691304;0,5533;1;0,44467006
SYN_71;Pharma;2023-11; 10 004,65 ;0,046334311;0,514691304;0,5533;1;0,48214795
SYN_71;Textiles;2023-01; 44 396,64 ;0,267517895;0,492409627;0,6076;1;0,62890166
SYN_71;Textiles;2023-03; 64 653,30 ;0,084667644;0,492409627;0,6076;1;0,45920672
SYN_71;Textiles;2023-06; 87 689,78 ;0,566705767;0,441965196;0,6076;1;0,33780745
SYN_72;Electronics;2023-02; 32 377,74 ;0,103225806;0,611019867;0,375;0,2;0,35011977
SYN_72;Electronics;2023-03; 17 998,49 ;0,133284457;0,611019867;0,375;0,2;0,4592466
SYN_72;Electronics;2023-05; 26 941,43 ;0,104056696;0,542951582;0,375;0,2;0,60615315
SYN_72;Electronics;2023-06; 28 355,23 ;0,010948192;0,542951582;0,375;0,2;0,57250529
SYN_72;Electronics;2023-07; 22 045,40 ;0,475488759;0,591715906;0,375;0,2;0,60629882
SYN_72;Electronics;2023-12; 38 847,03 ;0,139442815;0,544114451;0,375;0,2;0,51505165
SYN_72;Food;2023-03; 39 629,91 ;0,097629521;0,611019867;0,4013;0,2;0,4592466
SYN_72;Food;2023-04; 31 700,78 ;0,675119746;0,542951582;0,4013;0,2;0,56031868
SYN_72;Food;2023-05; 20 394,79 ;0,093890518;0,542951582;0,4013;0,2;0,60615315
SYN_72;Food;2023-09; 24 854,50 ;0,176686217;0,591715906;0,4013;0,2;0,45950501
SYN_72;Food;2023-10; 19 768,95 ;0,109921799;0,544114451;0,4013;0,2;0,42817427
SYN_72;Food;2023-11; 70 449,47 ;0,443553275;0,544114451;0,4013;0,2;0,53975639
SYN_72;Food;2023-12; 30 532,30 ;0,645503421;0,544114451;0,4013;0,2;0,51505165
SYN_72;Machinery;2023-02; 17 099,12 ;0,579521017;0,611019867;0,4145;0,3;0,35011977
SYN_72;Machinery;2023-03; 144 173,10 ;0,41689465;0,611019867;0,4145;0,3;0,4592466
SYN_72;Machinery;2023-04; 54 019,47 ;0,530303348;0,542951582;0,4145;0,3;0,56031868
SYN_72;Machinery;2023-08; 26 239,49 ;0,386256109;0,591715906;0,4145;0,3;0,47062806
SYN_72;Machinery;2023-11; 28 269,93 ;0,689393939;0,544114451;0,4145;0,3;0,53975639
SYN_72;Pharma;2023-01; 31 408,19 ;0,140518084;0,611019867;0,3618;0,3;0,34574577
SYN_72;Pharma;2023-05; 66 824,74 ;0,497294721;0,542951582;0,3618;0,3;0,60615315
SYN_72;Textiles;2023-02; 12 586,73 ;0,651735093;0,611019867;0,3882;0,2;0,35011977
SYN_72;Textiles;2023-05; 18 219,08 ;0,199804497;0,542951582;0,3882;0,2;0,60615315
SYN_72;Textiles;2023-08; 45 483,92 ;0,089393939;0,591715906;0,3882;0,2;0,47062806
SYN_72;Textiles;2023-12; 19 942,73 ;0,505083089;0,544114451;0,3882;0,2;0,51505165
SYN_73;Electronics;2023-05; 34 067,90 ;0,210899316;0,344610077;0,2907;0,2;0,30178102
